acousticness,artists,danceability,duration_ms,duration_minutes,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.97,['Raffi'],0.74,7.24E+04,1.207,1.07E-01,0,4qehtoeLFnk44kfO3m4LBQ,5.91E-02,0,0.164,-15.48,1,"Twinkle, Twinkle, Little Star",39,1/1/2006,0.033,97.802,6.27E-01,2006
0.971,"['Jean Sibelius', 'Jian Wang', 'Göran Söllscher']",0.425,1.69E+05,2.813,3.33E-02,0,4KEiSfnnR70F0Iz5Y9Hh3Y,9.00E-01,7,0.106,-28.34,0,"13 Pieces for Piano, Op.76: 2. Etude",52,1/1/2007,0.039,122.039,4.77E-01,2007
0.989,"['John K. Almeida', 'John K. Almeida Orchestra', 'Benny Rogers', 'Hawaiian Steel Guitar']",0.524,2.43E+05,4.057,1.06E-01,0,7ddIIzmPVOs4s0yg6n4hzb,9.29E-01,7,0.11,-17.024,1,Hawaiian Hula Dance - Instrumental,44,9/1/2008,0.053,131.468,6.34E-01,2008
0.988,['Ashana'],0.169,5.14E+05,8.574,9.76E-02,0,3ghTZXvEH9V7ZEsaWc8QA3,9.76E-01,0,0.102,-18.291,1,Heart of Gaia,51,1/1/2009,0.044,75.664,2.49E-02,2009
0.955,['Scripture Lullabies'],0.208,2.65E+05,4.414,1.49E-01,0,4IVb3KoePQ2Lc0f14yhzwC,5.19E-04,0,0.109,-14.437,1,Seek Ye First,43,11/21/2009,0.033,134.832,7.40E-02,2009
0.982,['Nicholas Hooper'],0.283,1.21E+05,2.013,5.75E-02,0,2FnHMItLWhhPIxXeRC1lCe,9.52E-01,0,0.115,-29.881,0,In Noctem,50,7/14/2009,0.044,63.853,3.62E-02,2009
0.975,['Sounds for Life'],0.153,4.270e+06            7,1.167,7.92E-02,0,605JTCltCe1IcqrGXQ294K,1.00E+00,10,0.113,-23.962,0,Brown Noise for Sleep,42,3/15/2009,0.125,132.904,5.37E-04,2009
0.992,['Helios'],0.241,1.55E+05,2.579,1.52E-02,0,4xxIMjx6sNmRgJx7fJ7ihg,9.22E-01,0,0.111,-23.109,1,Emancipation,47,1/16/2009,0.04,73.218,8.39E-02,2009
0.977,"['Pyotr Ilyich Tchaikovsky', 'Sir Simon Rattle', 'Berliner Philharmoniker']",0.442,1.46E+05,2.427,1.16E-01,0,06am46cX3Z6YlSsg0TyVHA,8.68E-01,4,0.086,-23.172,0,"Tchaikovsky: The Nutcracker - Ballet, Op. 71, Act 1: No. 2 March",51,10/11/2010,0.041,151.064,5.11E-01,2010
0.99,['Yiruma'],0.557,3.00E+05,5.007,9.58E-02,0,4qto2kJITIHyE086P4WtkU,8.72E-01,8,0.145,-18.457,1,Kiss the Rain,56,12/9/2011,0.054,112.819,2.02E-01,2011
0.953,['Jeremy Soule'],0.107,2.26E+05,3.768,2.10E-01,0,1l7bKxkdTymsFbxWzsK3vw,8.17E-01,7,0.281,-18.282,0,The City Gates,52,1/31/2013,0.039,91.227,3.88E-02,2013
0.979,['Glee Cast'],0.37,1.95E+05,3.257,1.20E-01,0,4Vbwap6K56bB5sYnBBD6GY,1.54E-03,10,0.082,-12.637,1,Make You Feel My Love (Glee Cast Version),55,10/15/2013,0.034,77.404,1.90E-01,2013
0.968,['Brown Owl Plays'],0.51,1.32E+05,2.194,9.36E-02,0,570PQwK8DJ0LgpomYlBTj0,3.44E-06,4,0.105,-13.742,1,Baa Baa Black Sheep,55,12/23/2014,0.051,80.866,2.60E-01,2014
0.97,['Michael Cera'],0.292,1.86E+05,3.1,2.41E-01,0,0XgRWgcs0Pcr9PSIdFWD4N,9.89E-03,6,0.105,-17.001,1,Clay Pigeons,50,8/14/2014,0.043,172.175,4.41E-01,2014
0.955,['Jack Johnson'],0.662,2.00E+05,3.339,4.02E-01,0,1vL5bZNsFWVYED96IgWEIM,2.02E-02,0,0.257,-8.503,1,Seasick Dream,57,12/1/2015,0.041,116.296,4.03E-01,2015
0.991,"['Gabriel Fauré', 'Yo-Yo Ma']",0.187,1.60E+05,2.67,3.06E-02,0,05yzhEWkmVXiigqWfcNTQS,9.68E-01,5,0.098,-27.399,0,"Après un rêve, Op. 7, No. 1",57,9/18/2015,0.04,96.639,3.60E-02,2015
0.987,['Aisha Badru'],0.484,1.53E+05,2.549,1.49E-01,0,6sFLeTTehG9M2nmZ3jKJ1p,8.11E-03,0,0.111,-14.991,1,Waiting Around - Acoustic,58,3/10/2015,0.037,144.589,1.23E-01,2015
0.987,['Ari Naman'],0.401,9.68E+04,1.614,6.41E-03,0,230wJHD5YU7cSDWjyWWcoD,9.04E-01,5,0.106,-24.556,0,Becoming Aware,60,11/2/2016,0.046,69.241,3.03E-01,2016
0.966,['Sleeping At Last'],0.513,1.93E+05,3.21,1.83E-01,0,0dDdc2ugBXcZkO00xvR6wZ,0.00E+00,2,0.327,-10.249,1,Rainbow Connection,57,11/4/2016,0.041,107.18,2.66E-01,2016
0.994,['Michael Penny'],0.298,1.90E+05,3.162,3.70E-03,0,3mBy5mXHvUJ7sRr9Bz7zK9,9.32E-01,4,0.102,-30.052,1,Nocturne,63,5/11/2017,0.039,70.806,1.34E-01,2017
0.996,['Michael Penny'],0.639,1.14E+05,1.893,2.91E-02,0,4SZbG1h04TXi6e9JOyjY1z,9.70E-01,1,0.101,-27.109,1,Ida's Summer Song,64,5/11/2017,0.065,74.673,4.30E-01,2017
0.994,['Elskavon'],0.249,1.55E+05,2.587,2.48E-03,0,5hAsWMGQXBjDjYMoIlP9Ak,9.31E-01,2,0.118,-30.501,1,Soft Night,66,8/10/2018,0.036,73.601,7.88E-02,2018
0.992,['Julius Aston'],0.268,1.74E+05,2.895,5.80E-03,0,2pypBNUUzViaP7Dswi9zpF,9.29E-01,10,0.124,-31.607,1,A Clear Mind,65,5/8/2018,0.047,69.709,1.26E-01,2018
0.964,['Joji'],0.577,1.26E+05,2.105,3.87E-01,1,0baNzeUcPQnQSagpe8T0mD,7.05E-01,7,0.208,-8.607,1,worldstar money (interlude),62,2/14/2018,0.274,146.565,4.59E-01,2018
0.969,['Floriscope'],0.419,1.75E+05,2.918,1.68E-02,0,45HRj3YdVgAOLbkSRiJ4l3,9.39E-01,0,0.111,-26.478,0,Floriscope,65,11/25/2018,0.038,63.238,2.78E-01,2018
0.953,['Adam Melchor'],0.493,2.16E+05,3.6,2.84E-01,0,2VvTMIXG760UiG9OSiFt9j,7.39E-03,2,0.151,-12.815,1,Real Estate,63,12/4/2018,0.031,79.959,1.99E-01,2018
0.992,['Oliver Évilo'],0.21,1.78E+05,2.973,3.85E-03,0,1tQKUYjY3h950XByYm0ZAf,9.50E-01,9,0.074,-37.141,0,Jupiter Sunrise,66,10/29/2019,0.035,107.116,1.14E-01,2019
0.971,['S.A. Karl'],0.127,2.16E+05,3.602,8.15E-02,0,2BNIB51vC5Xf4s14N57VTH,9.56E-01,9,0.105,-21.016,1,Wren,64,8/9/2019,0.04,75.115,5.35E-02,2019
0.992,['Clifford Solum'],0.196,1.91E+05,3.188,2.70E-02,0,45nNKzH7nKMfyFhUUqdyGY,7.99E-01,7,0.102,-29.634,1,Decumbent,63,12/13/2019,0.049,133.866,3.59E-02,2019
0.986,['Steve Mokwebe'],0.326,1.30E+05,2.17,8.91E-03,0,6RMjZgsE9IcQZqubTzLtDs,9.34E-01,0,0.111,-24.103,1,It Ends with Us,66,1/2/2019,0.052,69.79,2.99E-01,2019
0.96,['Devansh Tushar'],0.163,1.79E+05,2.98,1.45E-02,0,1khJhtT78fpUbjiZCH1rLV,9.51E-01,2,0.092,-29.973,1,Endless Nights,63,6/14/2019,0.051,131.103,3.90E-02,2019
0.967,['Boxout'],0.497,8.08E+04,1.347,3.49E-01,0,7gZDMiW9u6N3UIgBzbdUFU,3.70E-02,9,0.228,-8.749,0,I Just Want to Be the One You Love,65,6/14/2019,0.088,140.551,2.51E-01,2019
0.996,['Elsa Greeve'],0.212,1.77E+05,2.954,7.49E-03,0,4CVtPhfKMyA8ST6ZQhJvZY,9.31E-01,2,0.076,-29.575,0,Catastrophically in love with you,67,10/11/2019,0.035,71.061,9.85E-02,2019
0.968,['Intentional Vibes'],0.08,2.26E+05,3.773,3.20E-02,0,37bWNUTzhM1DvYyOEXY0rC,9.77E-01,5,0.364,-28.533,1,...There You Are!,64,2/21/2019,0.046,62.399,7.15E-02,2019
0.988,['Donald Beaudoin'],0.067,1.93E+05,3.208,3.46E-02,0,1nIVZg8EmaIZD5FuJ5nOuw,9.39E-01,7,0.122,-29.992,1,Boötes,62,9/27/2019,0.053,71.583,3.95E-02,2019
0.963,['Yonder Dale'],0.142,1.63E+05,2.71,4.12E-02,0,63yQS5uf762DJHLssPlrNw,8.13E-01,8,0.129,-22.866,1,Tidal Flow,68,11/8/2019,0.047,67.3,3.69E-02,2019
0.987,['Leah Day'],0.186,1.78E+05,2.967,1.13E-02,0,6JMuZsTQprhBrbywStSwer,9.63E-01,10,0.1,-36.853,0,Snowdonia,66,10/18/2019,0.039,64.657,1.54E-01,2019
0.995,['Andrew Witzinger'],0.669,1.17E+05,1.947,2.52E-02,0,47hPOcAbwkZJLRK5XFZouA,9.60E-01,7,0.097,-25.674,1,Rockabye Baby,68,2/13/2020,0.104,131.293,8.28E-01,2020
0.993,['Stephan Moccio'],0.458,1.71E+05,2.854,7.01E-03,0,3pJnfyKoVePwVmljB6Wun1,9.48E-01,8,0.102,-34.755,1,Sea Change,68,5/15/2020,0.044,118.444,9.39E-02,2020
0.977,['Yonatan Awate'],0.204,1.62E+05,2.692,9.88E-03,0,6CtgSHDxivSLqi4vjYCUs8,7.54E-01,7,0.097,-33.749,1,Continuation,68,2/7/2020,0.043,69.683,7.46E-02,2020
0.984,"['Lisa Gerrard', 'Gavin Greenaway', 'The Lyndhurst Orchestra']",0.25,6.33E+04,1.054,3.39E-02,0,0t8BbIcYYG0aICc1YEPWdd,8.56E-01,2,0.104,-33.147,1,The Wheat,42,4/25/2000,0.036,84.191,7.42E-02,2000
0.958,"['Jerry Bryant', 'Starboard Mess']",0.618,1.92E+05,3.205,9.78E-02,0,7w7B0C7kT6CWLPGb0i4ArG,0.00E+00,1,0.297,-15.391,1,Don't Forget Your Old Shipmate,38,2000,0.315,173.951,5.87E-01,2000
0.978,['Bob Myers'],0.251,1.76E+05,2.938,3.21E-01,0,30gRmzQoIlLxWwJcXYFFaN,9.01E-01,5,0.069,-8.18,1,What a Friend We Have in Jesus,37,6/1/2001,0.03,91.447,2.08E-01,2001
0.994,['Yiruma'],0.434,1.32E+05,2.207,8.72E-02,0,09shqcvMsLb6qDNtf9fdAd,9.38E-01,0,0.081,-23.049,1,Dream A Little Dream Of Me,44,11/27/2001,0.045,78.282,6.95E-02,2001
0.965,['Vienna Teng'],0.633,2.34E+05,3.891,1.43E-01,0,6anScmEgi2LUoGRD9PpFVu,1.11E-05,11,0.109,-15.375,1,Lullabye for a Stormy Night,39,11/5/2002,0.037,114.131,3.82E-01,2002
0.995,"['Erik Satie', 'Jean-Yves Thibaudet']",0.371,2.75E+05,4.576,2.46E-03,0,5SZ47jchNPq4i4dhpcNPdA,9.63E-01,5,0.089,-31.159,0,Gnossiennes: No. 1 - Lent,46,1/1/2002,0.057,73.543,1.63E-01,2002
0.973,['The Red Army Choir'],0.444,1.62E+05,2.692,5.72E-01,0,3TWlCopR57fPQ0Tgn6LOlB,0.00E+00,4,0.358,-7.24,0,The Red Army Is The Strongest,36,6/25/2002,0.041,111.655,5.44E-01,2002
0.973,['Enaid'],0.148,2.81E+05,4.674,3.16E-01,0,4FZqRi5EvjdMooumrDukbk,7.51E-01,5,0.184,-11.847,1,The Spirit of Excalibur,43,2/19/2002,0.036,83.875,5.92E-02,2002
0.992,"['Howard Shore', 'Renée Fleming']",0.123,1.44E+05,2.396,1.50E-02,0,5r04nCsGXiTBsyd0yBys7j,7.06E-01,0,0.1,-25.37,1,The Eagles (feat. Renée Fleming),45,11/24/2003,0.044,96.838,3.65E-02,2003
0.966,['Thomas Newman'],0.275,5.75E+04,0.959,1.15E-01,0,099QlSujdXkd9DCwAh2fgX,9.60E-01,2,0.1,-18.861,1,Field Trip,42,5/20/2003,0.035,85.497,1.55E-01,2003
0.972,['Howard Shore'],0.241,8.43E+04,1.405,1.15E-02,0,6BEkaQDf8HOBD8woRzSmIH,6.62E-01,9,0.085,-33.576,0,Éowyn's Dream,45,11/24/2003,0.041,59.353,3.74E-02,2003
0.992,"['Wolfgang Amadeus Mozart', 'Alfred Brendel']",0.292,4.94E+05,8.233,1.40E-01,0,58VVEDJ8NK12UqV0bApBzn,9.10E-01,5,0.1,-22.971,1,"Piano Sonata No.15 In F, K.533/494: 1. Allegro, K.533 - 2002 Recording",47,1/1/2003,0.036,85.169,4.43E-01,2003
0.97,"['Mormon Tabernacle Choir', 'Orchestra at Temple Square', 'Craig Jessop']",0.102,2.11E+05,3.517,2.22E-01,0,6szVwCHjicg6tQktCvFwmZ,8.83E-01,11,0.287,-18.013,1,For the Beauty of the Earth,39,5/6/2003,0.039,90.408,1.52E-01,2003
0.953,"['Ludwig van Beethoven', 'Sir Simon Rattle', 'Wiener Philharmoniker']",0.389,2.12E+05,3.527,1.22E-01,0,4ySqdQH0bhSzuGbBjeJrQm,4.89E-01,2,0.054,-22.312,1,"Beethoven: Symphony No. 2 in D Major, Op. 36: III. Scherzo. Allegro",45,2003,0.045,153.201,5.86E-01,2003
0.994,"['Maurice Ravel', 'Alexandre Tharaud']",0.275,3.43E+05,5.711,3.60E-03,0,7MjEk3ha3TdVVfeYryOIAq,9.36E-01,4,0.065,-32.675,0,Pavane pour une infante défunte,44,2003,0.059,62.969,1.54E-01,2003
0.964,['Susumu Yokota'],0.515,2.39E+05,3.984,4.85E-01,0,0PH2KcNZfDYIPGDVjuzxGW,8.23E-01,10,0.115,-11.303,0,blue sky and yellow sunflower,44,10/27/2004,0.032,91.185,2.00E-01,2004
0.985,"['Ennio Morricone', 'Yo-Yo Ma', 'Roma Sinfonietta']",0.163,1.09E+05,1.816,1.44E-01,0,393qU26zNVIQNzdBxWQPek,8.80E-01,2,0.113,-17.159,1,"Giuseppe Tornatore Suite: Playing Love from ""The Legend of 1900""",43,2004,0.038,80.402,7.22E-02,2004
0.991,"['Scott Joplin', 'Alexander Peskanov']",0.406,1.90E+05,3.165,2.26E-01,0,4AE032Y0x1WPOi5CsmggnU,8.82E-01,8,0.245,-22.866,1,Maple Leaf Rag,44,7/28/2004,0.048,116.267,9.37E-01,2004
0.982,['Jon Brion'],0.498,6.26E+04,1.043,3.77E-01,0,7LYeytL8R2fuqnsW1s0k86,9.38E-01,1,0.107,-19.858,1,Phone Call - Score,43,1/1/2004,0.047,126.252,5.45E-01,2004
0.992,"['John Cage', 'Herbert Henck']",0.208,7.682e+05            1,2.803,6.43E-03,0,3OzNi0pIuKw2TislAAD83I,9.35E-01,2,0.085,-44.347,0,In A Landscape,46,6/6/2005,0.043,66.289,4.76E-01,2005
0.954,['Daniel Lanois'],0.371,1.12E+05,1.862,6.89E-02,0,0MPgkoIlmnaSH5VYDMpSNe,9.12E-01,2,0.116,-23.376,1,Desert Rose,44,7/12/2005,0.035,138.599,1.29E-01,2005
0.96,['Elizabeth Mitchell'],0.487,1.48E+05,2.47,2.23E-01,0,5mdDzJBkQ7Gz7ePDCB397w,7.11E-03,0,0.121,-17.7,0,"Little Bird, Little Bird",43,8/29/2006,0.367,175.357,6.41E-01,2006
0.98,['Steven Sharp Nelson'],0.145,4.93E+05,8.209,1.23E-01,0,26mv7c5urNef5nPsSnavq3,9.32E-01,1,0.084,-18.949,1,Clair De Lune,43,1/1/2006,0.041,61.782,3.79E-02,2006
0.989,"['Wolfgang Amadeus Mozart', 'Imogen Cooper', 'Royal Northern Sinfonia']",0.208,4.18E+05,6.961,1.33E-02,0,7ogqidU5KkUWxRDgWwRkVt,9.19E-01,6,0.234,-28.633,0,Concerto for Piano and Orchestra No. 23 in A major: II. Adagio,50,10/1/2006,0.036,85.135,3.97E-02,2006
0.964,['Jim Sturgess'],0.327,6.43E+04,1.072,9.86E-02,0,3jzzpIMxy4AqdjuJyARWKc,0.00E+00,0,0.091,-14.667,1,Girl,44,1/1/2007,0.047,74.851,2.72E-01,2007
0.968,['Evan Rachel Wood'],0.474,1.57E+05,2.614,6.63E-02,0,0gd3hRBQAEAw096YOcUrmR,4.73E-06,7,0.142,-17.908,1,If I Fell,44,1/1/2007,0.035,79.217,1.10E-01,2007
0.99,['David Tolk'],0.317,1.94E+05,3.228,1.41E-01,0,5QUMpl8wzwAe38sytydjpR,8.83E-01,2,0.102,-16.251,1,Grace,45,1/1/2008,0.037,123.534,2.28E-01,2008
0.961,"['Dean Evenson', 'Jonathan Kramer', 'Scott Huckabay']",0.274,4.52E+05,7.537,1.19E-01,0,0I6tw6cWhpgkofPOkOzvDN,9.77E-01,2,0.112,-21.896,0,Sacral Chakra - Creative Union,48,6/10/2008,0.031,59.786,5.52E-02,2008
0.958,"['Deepak Chopra', 'Adam Plack']",0.531,1.32E+05,2.199,1.14E-01,0,1rXs2fgby8yhqUEW9tLk0H,1.59E-03,0,0.115,-20.792,1,Acceptance,46,10/7/2008,0.118,80.418,1.47E-01,2008
0.995,"['Johann Sebastian Bach', 'Anne Queffélec']",0.298,2.10E+05,3.493,3.57E-02,0,0p6eXDSAFhKm9CB192DLeB,8.64E-01,7,0.123,-31.271,1,"Choral ""Jesu, meine Freude"" de la Cantate ""Herz und Mund Tat und Leben"" en sol majeur, BWV 147",52,1/27/2009,0.04,67.197,4.25E-01,2009
0.979,['Scripture Lullabies'],0.462,1.71E+05,2.844,8.93E-02,0,2bweRNFhi8M6fkVPBAPF5X,7.65E-01,5,0.103,-17.761,1,Precious Life (Instrumental),43,11/21/2009,0.032,98.001,1.11E-01,2009
0.98,['Alexandre Desplat'],0.151,1.04E+05,1.731,1.40E-02,0,25XuCuq4K715NKLOohw7ZM,9.47E-01,2,0.093,-33.439,0,Harry and Ginny,42,11/23/2010,0.043,66.96,3.86E-02,2010
0.993,['Bon Iver'],0.17,9.34E+04,1.556,2.19E-02,0,159ld20LzWoNcdk5HmPjjW,9.17E-01,4,0.087,-26.439,1,"Lisbon, OH",46,6/21/2011,0.041,69.827,3.46E-02,2011
0.99,['Brian Crain'],0.314,2.52E+05,4.199,3.52E-02,0,4YZwWfva9YsKx2Xoo5eCBK,8.54E-01,7,0.088,-24.861,1,Hallelujah,48,2/17/2011,0.035,92.556,7.57E-02,2011
0.965,"['Marcus Gilmore', 'Danny Grissett', 'Vicente Archer']",0.445,3.97E+05,6.609,9.78E-02,0,75A0vJQiBzAxkC7pMjoSeX,9.15E-01,3,0.121,-26.924,1,Two Sleepy People,50,6/6/2011,0.04,117.283,1.73E-01,2011
0.995,['Thad Fiscella'],0.356,2.56E+05,4.263,7.07E-02,0,6kLpYUjZQ1BNCxTTvJxrTd,9.42E-01,1,0.123,-19.375,1,Annie's Song,51,8/21/2012,0.069,195.181,1.76E-01,2012
0.952,['Christophe Beck'],0.254,1.64E+05,2.726,1.73E-01,0,7sKChFvViJZ6FzQZwCuPqZ,5.29E-01,10,0.043,-20.266,1,"Elsa and Anna - From ""Frozen""/Score",49,1/1/2013,0.049,97.934,1.30E-01,2013
0.97,['Jasmine Thompson'],0.479,2.63E+05,4.376,1.89E-01,0,5lUbIsKvBfML00F1UNV1i2,0.00E+00,0,0.095,-10.036,1,Almost Lover,52,9/6/2013,0.046,116.735,2.62E-01,2013
0.98,['Jeremy Soule'],0.06,2.33E+05,3.881,8.98E-02,0,3wnSHCMTtD1fxwOzTc5Gdh,9.19E-01,4,0.093,-22.09,0,Distant Horizons,51,1/31/2013,0.042,52.07,3.47E-02,2013
0.958,['Imaginary Future'],0.643,2.10E+05,3.503,1.17E-01,0,6r44uyKRo3jKFRkThTZBXu,3.42E-04,3,0.108,-13.048,1,I Knew This Would Be Love,54,5/14/2013,0.035,120.611,5.01E-01,2013
0.966,['Jeremy Soule'],0.168,2.06E+05,3.439,1.60E-01,0,1BRtrNXFD8RrlsHfo61PS7,9.53E-01,4,0.108,-20.899,0,Frostfall,51,1/31/2013,0.04,131.471,3.04E-02,2013
0.994,['Joep Beving'],0.312,1.52E+05,2.533,2.68E-02,0,6c7uYlmHJtZPnenPjqG7Ir,8.85E-01,7,0.107,-26.537,0,Sleeping Lotus,59,3/1/2015,0.037,68.524,1.88E-01,2015
0.994,['Teen Suicide'],0.357,1.52E+05,2.536,2.81E-01,0,6htie60haocR56p0SIYqFG,8.44E-01,5,0.273,-12.809,1,"no, the moon",55,10/7/2015,0.031,107.295,2.12E-01,2015
0.977,['Baby Lullaby Academy'],0.282,1.07E+05,1.789,4.46E-01,0,0VRGvi1QvvaamcL9ZefjRK,8.94E-01,7,0.138,-17.943,1,Rock a Bye Baby with Relaxing Ocean Waves for Baby Sleep,58,5/14/2015,0.083,86.368,1.51E-01,2015
0.976,['Baby Lullaby Academy'],0.394,1.09E+05,1.809,3.80E-02,0,3qjtWuQbKnLt1nd6N1lD0Q,9.55E-01,0,0.082,-21.753,1,Calm Music for Baby with Relaxing Sounds of Ocean Waves,58,5/14/2015,0.056,99.32,4.24E-01,2015
0.958,['Mandolin Orange'],0.512,2.12E+05,3.528,3.68E-01,0,2e9FxyGISHtOxXdKHTw8QP,1.57E-02,7,0.061,-12.328,1,Echo (Recorded at Spotify Studios NYC),54,2016,0.043,181.676,6.12E-01,2016
0.987,"['Ólafur Arnalds', 'Nils Frahm']",0.359,3.55E+05,5.916,2.24E-02,0,7vbCfkJf89i4s745KbELgr,8.66E-01,3,0.111,-29.089,1,20:17,60,3/4/2016,0.039,107.849,1.69E-01,2016
0.959,"['Tyler, The Creator']",0.552,3.62E+04,0.603,4.15E-01,1,4KgTrzmfiWNcVneh2Dd1Ou,2.39E-04,3,0.164,-11.996,1,Sometimes...,60,7/21/2017,0.045,72.862,3.60E-01,2017
0.96,['Louie Zong'],0.707,6.00E+04,1,2.34E-01,0,4MVk79dmYqi7HQs0bMgboy,8.61E-01,7,0.124,-16.523,1,Ghost Duet,60,10/31/2017,0.086,78.036,6.11E-01,2017
0.989,['Moon Laika'],0.279,1.06E+05,1.772,6.39E-03,0,6LnG3cueIxb0SpZP3AfdUw,8.38E-01,0,0.109,-32.406,1,Triangle,62,6/27/2017,0.038,68.484,1.75E-01,2017
0.983,['John Mayer'],0.538,1.90E+05,3.167,1.31E-01,0,51lPx6ZCSalL2kvSrDUyJc,5.22E-03,7,0.156,-14.104,1,You're Gonna Live Forever in Me,64,4/14/2017,0.032,136.149,3.20E-01,2017
0.993,['Józef Gatysik'],0.322,1.61E+05,2.682,1.21E-02,0,01T3AjynqSMVfiAQCAfrKJ,9.27E-01,5,0.127,-31.994,1,Evolutionistically Yours,62,2/7/2017,0.049,112.464,1.18E-01,2017
0.992,['Benjamin Gustafsson'],0.289,1.61E+05,2.684,2.90E-02,0,3ruGcz1vh9wdcLJ7IF4ek2,9.06E-01,1,0.133,-31.863,1,Dormiveglia,61,11/17/2017,0.029,66.942,4.00E-01,2017
0.994,['Max Richter'],0.518,1.42E+05,2.358,7.83E-03,0,77O9eTcQpYwCnANBQHjGDQ,9.57E-01,0,0.111,-30.163,0,Lamentation For A Lost Life,62,9/15/2017,0.047,74.609,5.10E-02,2017
0.994,['Joel Lyssarides'],0.23,1.36E+05,2.258,2.74E-02,0,4rcbkYwipgC6L1GQzPhZoK,9.33E-01,8,0.099,-29.02,0,Silent Agreement,65,8/24/2018,0.045,68.028,3.94E-02,2018
0.995,['Novo Talos'],0.321,1.43E+05,2.388,2.58E-02,0,7KWhxUrK9ofPTn3ItWceR5,9.15E-01,1,0.137,-27.129,1,For the Love of Love,64,9/24/2018,0.045,67.535,2.55E-01,2018
0.995,['Agni Bjark'],0.257,1.38E+05,2.296,6.28E-02,0,6p1DiRU5INxaJPVlhRk8Xd,9.18E-01,5,0.106,-22.921,1,Leaves,65,10/19/2018,0.039,167.417,3.42E-01,2018
0.994,['Ferdinando Zetticci'],0.224,2.06E+05,3.433,1.38E-02,0,2Ud0BKOtLvXRFXXE6ikCKn,9.04E-01,10,0.105,-30.011,0,Sonnambulismo,67,9/27/2019,0.037,60.584,8.63E-02,2019
0.976,['Tuva Meyer'],0.169,1.78E+05,2.971,7.35E-02,0,6L1sKb2kv74gPGUpjkybTO,9.69E-01,9,0.103,-26.106,1,Dream about me,62,11/22/2019,0.044,127.959,4.34E-02,2019
0.987,['Vas Bela'],0.201,1.52E+05,2.533,2.72E-03,0,2qHGPanT2ux9hwZDbmPr8t,8.79E-01,10,0.116,-35.169,1,Éjszakai,68,6/22/2019,0.041,68.22,9.92E-02,2019
0.957,"['FKJ', 'Bas']",0.761,2.39E+05,3.981,3.59E-01,0,2QDFsehUg5Fui2LOVpCw3Q,1.43E-04,7,0.147,-12.326,1,Risk,60,11/5/2019,0.07,103.069,5.05E-01,2019
0.992,['Tejal Yann'],0.157,2.71E+05,4.521,1.51E-01,0,211l6gKeErP58kN2gvzuQZ,9.69E-01,4,0.17,-24.236,1,Cosmos,64,4/30/2019,0.042,62.781,3.79E-02,2019
0.995,['Matilda Charpie'],0.243,1.54E+05,2.567,6.04E-03,0,7fjl8fmaUdRWNstdzGHCeF,9.72E-01,7,0.159,-31.018,1,Fermez vos yeux,68,10/25/2019,0.041,134.33,6.72E-02,2019
0.978,['Eva Slott'],0.422,1.40E+05,2.327,3.32E-02,0,3Rs7eZ7c0N5NwNvGBMD4Va,8.86E-01,0,0.103,-24.949,1,Serenity,67,9/10/2019,0.038,97.871,5.00E-02,2019
0.959,['The Lay-Backs'],0.13,2.25E+05,3.745,4.79E-02,0,2NhZaJOYL4MHhuh3hhCH4e,9.52E-01,0,0.095,-25.695,1,Laborers Lake,61,6/3/2019,0.048,84.791,3.02E-02,2019
0.993,['Phillipp Vogler'],0.143,2.19E+05,3.642,6.79E-03,0,775dmuIRQojrplsns8VKen,9.25E-01,10,0.115,-30.543,0,Schwebend,67,8/4/2019,0.039,62.001,6.24E-02,2019
0.968,['Syntropy'],0.158,1.75E+05,2.918,5.30E-02,0,1RMuWWLRYeJvvPgnwaW3Tt,9.84E-01,5,0.147,-28.051,1,Samadhi (Alpha 10 hz),62,12/13/2019,0.038,132.642,3.18E-02,2019
0.956,['Delle Alpi'],0.261,1.58E+05,2.64,2.57E-02,0,6nx6oC4HgnZOxC4dgsPiIU,8.78E-01,1,0.111,-25.711,1,Falling Stars,68,9/12/2019,0.041,72.323,7.95E-02,2019
0.958,['Spheres'],0.115,2.01E+05,3.35,6.64E-02,0,1WYZio6NAhl2ykJs2jBXuO,9.24E-01,1,0.082,-26.363,1,Frangibility,67,8/22/2019,0.041,159.506,3.80E-02,2019
0.995,"['Johann Sebastian Bach', 'Lucas Jussen', 'Arthur Jussen']",0.402,8.80E+04,1.467,1.44E-02,0,6F0mBVGUg6BsjPBxppZY3B,8.54E-01,9,0.067,-29.837,0,"Orgelbüchlein - Arr. For Piano Four Hands by György Kurtág: Nun komm’ der Heiden Heiland, BWV 599",0,6/6/2020,0.048,61.184,1.47E-01,2020
0.995,['Claribel Ramón'],0.309,1.56E+05,2.592,8.50E-02,0,7iw3S9vmaQYrdp9fUh4gzC,9.64E-01,5,0.09,-23.526,1,Con el tiempo todo se consigue,69,4/17/2020,0.069,205.094,2.06E-01,2020
0.996,['Zachary Patel'],0.399,1.43E+05,2.383,6.53E-02,0,0E97LEEOz5rk6wAJr6rNI3,9.55E-01,4,0.105,-28.599,0,Bartram's Garden,67,3/20/2020,0.069,67.465,3.30E-01,2020
0.991,['Stephan Moccio'],0.215,1.95E+05,3.254,2.23E-02,0,7JVjcxfs9CG6Ozlmibdrkl,9.22E-01,7,0.105,-28.528,0,Whitby,68,5/1/2020,0.043,166.528,2.53E-01,2020
