id,title,popularity,release_date
18501,Gamer,2.76E+01,9/3/2009
8831,Timecop,1.33E+01,9/15/1994
117,The Untouchables,3.83E+01,6/2/1987
1656,The Legend of Zorro,3.11E+01,10/24/2005
114150,Pitch Perfect,3.28E+01,9/28/2012
223485,Slow West,1.49E+01,4/16/2015
50698,Grave Encounters,1.32E+01,9/9/2011
36691,Solitary Man,7.50E+00,9/7/2009
23367,Bandslam,7.72E+00,8/6/2009
18487,The Taking of Pelham 1 2 3,4.06E+01,6/11/2009
9701,North Country,1.28E+01,2/12/2005
116711,Epic,3.67E+01,5/15/2013
11891,Kung Pow: Enter the Fist,8.29E+00,1/25/2002
173931,Legend of a Rabbit,7.39E-01,1/1/2011
34099,Brave New Girl,1.81E-01,4/25/2004
178862,Aroused,2.56E+00,2/20/2013
6520,First Knight,1.91E+01,7/7/1995
2163,Breakdown,9.18E+00,5/2/1997
100042,Dumb and Dumber To,6.78E+01,11/12/2014
246403,Tusk,1.58E+01,9/19/2014
70687,The Sticky Fingers of Time,1.30E-01,6/6/1997
6023,P.S. I Love You,2.95E+01,11/15/2007
101299,The Hunger Games: Catching Fire,7.63E+01,11/15/2013
480,Monsoon Wedding,8.11E+00,8/30/2001
65448,Penitentiary,1.12E-03,12/1/1979
13909,She Wore a Yellow Ribbon,8.54E+00,10/22/1949
2055,Open Range,1.91E+01,8/29/2003
8587,The Lion King,9.05E+01,6/23/1994
295914,Queen of the Mountains,7.79E-02,8/22/2014
9104,Buffalo Soldiers,6.33E+00,9/8/2001
546,Transamerica,9.77E+00,12/23/2005
1581,The Holiday,4.50E+01,12/8/2006
248,Pocketful of Miracles,3.37E+00,12/18/1961
9978,Stormbreaker,1.63E+01,7/21/2006
8841,The Class,1.34E+01,9/24/2008
4327,Charlie's Angels,4.02E+01,11/2/2000
11619,Flushed Away,2.26E+01,10/22/2006
1538,Collateral,4.48E+01,8/4/2004
849,Krull,9.91E+00,7/29/1983
146198,Triple 9,2.94E+01,2/19/2016
20,My Life Without Me,7.96E+00,3/7/2003
202575,Thunder and the House of Magic,1.29E+01,12/24/2013
14811,Fiddler on the Roof,7.62E+00,11/3/1971
15647,Kissing Jessica Stein,3.99E+00,4/21/2001
91122,16 to Life,1.09E-01,9/19/2009
257445,Goosebumps,4.54E+01,8/5/2015
90414,"I Love You, Don't Touch Me!",2.08E-02,1/21/1997
59968,Our Idiot Brother,1.57E+01,8/26/2011
20083,Shinjuku Incident,5.29E+00,3/22/2009
77930,Magic Mike,3.59E+01,6/28/2012
9022,All the Boys Love Mandy Lane,1.23E+01,2/15/2008
987,The Front Page,4.12E+00,12/1/1974
252512,While We're Young,1.93E+01,4/3/2015
47816,3 Strikes,1.43E+00,3/1/2000
33196,Tidal Wave,4.63E+00,6/6/2009
1542,Office Space,1.84E+01,2/19/1999
39541,Stolen Summer,8.71E-01,3/22/2002
279,Amadeus,3.18E+01,10/26/1984
1830,Lord of War,3.48E+01,9/16/2005
9702,Bound by Honor,9.12E+00,2/5/1993
222935,The Fault in Our Stars,7.44E+01,5/16/2014
43959,Soul Surfer,1.92E+01,4/8/2011
7364,Sahara,2.16E+01,4/6/2005
66,Absolute Power,1.36E+01,2/14/1997
253,Live and Let Die,3.05E+01,7/5/1973
10279,Summer of Sam,3.71E+00,7/2/1999
116977,Foodfight!,5.26E+00,6/15/2012
10384,Supernova,5.76E+00,1/14/2000
704,A Hard Day's Night,1.07E+01,7/6/1964
118957,Bait,9.78E+00,9/5/2012
7341,The Rage: Carrie 2,4.78E+00,3/11/1999
11165,Tora! Tora! Tora!,9.80E+00,1/26/1970
16988,How She Move,1.78E+00,1/25/2008
180,Minority Report,6.60E+01,6/20/2002
1439,Anna and the King,1.33E+01,12/16/1999
310706,Black Water Transit,1.27E-01,5/13/2009
47692,Felicia's Journey,4.71E-01,11/24/1999
209112,Batman v Superman: Dawn of Justice,1.56E+02,3/23/2016
110683,The Wicked Lady,2.89E-01,4/21/1983
10189,Pineapple Express,4.18E+01,8/6/2008
8456,Never Back Down,2.62E+01,3/4/2008
24418,Cirque du Freak: The Vampire's Assistant,1.64E+01,10/23/2009
15660,Mommie Dearest,3.10E+00,9/18/1981
27342,Malone,1.61E+00,5/1/1987
39141,Tadpole,8.57E+00,11/1/2002
324668,Jason Bourne,6.26E+01,7/27/2016
10410,Hoffa,5.93E+00,12/25/1992
3059,Intolerance,3.23E+00,9/4/1916
646,Dr. No,4.89E+01,10/4/1962
77016,End of Watch,4.95E+01,9/20/2012
36351,Light Sleeper,6.06E+00,8/21/1992
157354,Fruitvale Station,2.10E+01,7/25/2013
2907,The Addams Family,3.72E+01,11/22/1991
14114,You Got Served,3.81E+00,1/30/2004
52067,Cedar Rapids,1.03E+01,2/11/2011
8198,The Quiet American,5.13E+00,11/22/2002
8080,Suspect Zero,8.72E+00,8/27/2004
57165,Wrath of the Titans,4.49E+01,3/27/2012
2756,The Abyss,2.50E+01,8/9/1989
1597,Meet the Parents,3.00E+01,10/6/2000
44833,Battleship,6.49E+01,4/11/2012
7980,The Lovely Bones,2.93E+01,12/26/2009
2148,The Cotton Club,8.59E+00,12/14/1984
70670,Headhunters,2.08E+01,8/4/2011
90,Beverly Hills Cop,2.98E+01,11/29/1984
846,The X Files,1.86E+01,6/19/1998
3558,"Girl, Interrupted",1.07E+01,12/21/1999
226857,Endless Love,2.73E+01,2/12/2014
9466,Celebrity,7.60E+00,9/7/1998
184345,A Haunted House 2,1.84E+01,4/17/2014
50037,Beyond the Black Rainbow,7.72E+00,12/3/2010
20943,The Ugly Truth,2.23E+01,7/24/2009
6007,Elling,2.53E+00,3/16/2001
301351,We Are Your Friends,2.88E+01,8/26/2015
253235,And So It Goes,9.63E+00,7/20/2014
25461,Raising Victor Vargas,3.64E+00,5/16/2002
66025,Mooz-lum,4.15E-01,2/11/2011
38321,Priest,2.84E+01,5/5/2011
6519,The Dukes of Hazzard,1.60E+01,8/5/2005
9567,Tears of the Sun,2.71E+01,3/7/2003
10740,Birth,7.70E+00,9/8/2004
22556,The Yellow Handkerchief,3.80E+00,12/17/2008
8069,Barbarella,1.42E+01,10/10/1968
16052,Selena,6.93E+00,3/21/1997
76349,1911,4.07E+00,7/3/2011
10642,Loser,5.21E+00,7/21/2000
2287,Rize,1.62E+00,1/15/2005
41110,I Am Love,5.36E+00,9/5/2009
19,Metropolis,3.24E+01,1/10/1927
15582,Teen Wolf Too,4.10E+00,11/20/1987
2135,The Time Machine,2.60E+01,3/4/2002
817,Austin Powers: The Spy Who Shagged Me,1.83E+01,6/8/1999
7547,Come Early Morning,3.43E+00,1/10/2006
96721,Rush,3.30E+01,9/2/2013
13250,Butterfly on a Wheel,1.31E+01,7/27/2007
9271,Virtuosity,5.30E+00,8/4/1995
12410,Good,2.40E+00,12/11/2008
11298,The Howling,6.53E+00,4/3/1981
12244,9,5.58E+01,8/19/2009
146239,Delivery Man,3.01E+01,10/10/2013
935,Dr. Strangelove or: How I Learned to Stop Worr...,4.20E+01,1/29/1964
11863,Jade,8.19E+00,10/13/1995
381902,The Monkey King 2,4.73E+00,1/22/2016
226,Boys Don't Cry,1.56E+01,9/2/1999
14662,Slums of Beverly Hills,6.31E+00,8/14/1998
72710,The Host,4.29E+01,3/22/2013
116745,The Secret Life of Walter Mitty,4.34E+01,12/18/2013
1091,The Thing,5.27E+01,6/25/1982
11658,Tae Guk Gi: The Brotherhood of War,9.57E+00,2/5/2004
125263,Broken Vessels,6.93E-02,4/18/1998
37028,The Magic Flute,5.48E-01,9/7/2006
37498,Knock Off,2.71E+00,9/4/1998
86829,Inside Llewyn Davis,3.63E+01,10/6/2013
37786,Sex and the City 2,1.83E+01,5/26/2010
147767,Khiladi 786,1.14E-01,12/7/2012
7553,Waiting...,1.02E+01,10/7/2005
40001,Mrs. Winterbourne,7.95E+00,4/19/1996
8193,Napoleon Dynamite,2.36E+01,6/11/2004
197,Braveheart,6.07E+01,5/24/1995
13649,High School Musical 2,2.10E+01,8/17/2007
12484,The Forsaken,2.74E+00,4/27/2001
137955,Crowsnest,5.76E-02,1/1/2012
290391,"Run, Hide, Die",5.96E-01,9/1/2015
6282,Coyote Ugly,2.68E+01,7/30/2000
787,Mr. & Mrs. Smith,4.46E+01,6/7/2005
315664,Florence Foster Jenkins,1.92E+01,5/6/2016
23049,My Life in Ruins,5.79E+00,2/6/2009
51130,Open Secret,1.86E-01,2/14/1948
4965,Impostor,9.58E+00,12/3/2001
953,Madagascar,4.81E+01,5/25/2005
51384,"Lovely, Still",1.29E+00,1/1/2008
6106,Salvador,3.82E+00,4/23/1986
10802,Showgirls,1.45E+01,9/22/1995
45610,Machine Gun Preacher,1.33E+01,9/23/2011
17610,Year One,2.53E+01,6/18/2009
244267,I Origins,3.76E+01,7/18/2014
181533,Night at the Museum: Secret of the Tomb,1.16E+02,12/17/2014
4816,Ghost Dog: The Way of the Samurai,1.82E+01,9/13/1999
1771,Captain America: The First Avenger,7.45E+01,7/22/2011
8814,Doom,2.93E+01,10/20/2005
103620,Maniac,1.93E+01,12/26/2012
17332,The Soloist,1.73E+01,4/24/2009
50348,The Lincoln Lawyer,2.61E+01,3/17/2011
107,Snatch,5.36E+01,9/1/2000
12159,What Dreams May Come,2.19E+01,10/2/1998
8195,Ronin,3.27E+01,9/25/1998
318850,The Young Messiah,1.89E+00,3/10/2016
76489,The Three Stooges,1.46E+01,4/13/2012
9989,Antitrust,8.36E+00,1/12/2001
157185,Tin Can Man,3.33E-01,1/1/2007
26367,I Can Do Bad All By Myself,2.24E+00,9/11/2009
49951,Certifiably Jonathan,4.78E-02,3/1/2007
4349,The Kingdom,2.61E+01,8/22/2007
77934,The Christmas Bunny,6.51E-02,11/28/2010
179144,The Great Beauty,3.25E+01,5/21/2013
322745,Counting,2.94E-01,2/9/2015
14429,Drive Me Crazy,4.48E+00,10/1/1999
238603,Earth to Echo,1.74E+01,6/14/2014
37842,Wild Grass,1.87E+00,5/20/2009
135397,Jurassic World,4.19E+02,6/9/2015
38073,Going the Distance,1.36E+01,9/1/2010
62676,Limbo,3.43E-02,6/4/1999
24469,Fish Tank,1.27E+01,5/14/2009
376010,Western Religion,5.90E-01,10/9/2015
22074,Capitalism: A Love Story,1.05E+01,9/6/2009
455,Bend It Like Beckham,2.21E+01,4/11/2002
266856,The Theory of Everything,6.12E+01,11/26/2014
10472,Down to You,3.27E+00,1/21/2000
208763,Forbidden Kingdom,7.18E+00,1/30/2014
11600,Redacted,3.79E+00,1/1/2007
9476,A Knight's Tale,3.67E+01,5/11/2001
8885,Waltz with Bashir,1.41E+01,6/25/2008
44264,True Grit,4.93E+01,12/22/2010
16866,Planet 51,2.37E+01,11/19/2009
29078,The Game of Their Lives,2.01E+00,1/1/2005
17403,How to Deal,3.20E+00,7/18/2003
7515,London,5.35E+00,2/10/2005
19644,Silmido,2.61E+00,12/24/2003
218043,Left Behind,3.35E+01,10/3/2014
9290,Crocodile Dundee in Los Angeles,6.08E+00,4/12/2001
273899,Stonewall,5.16E+00,9/18/2015
291870,Dirty Grandpa,5.68E+01,1/21/2016
11601,Stir of Echoes,6.04E+00,9/10/1999
31175,Soul Kitchen,5.46E+00,9/9/2009
302688,My Big Fat Greek Wedding 2,1.60E+01,3/23/2016
9422,A Civil Action,1.02E+01,3/5/1998
41382,Lottery Ticket,9.06E+00,8/20/2010
801,"Good Morning, Vietnam",1.84E+01,12/23/1987
84174,Bachelorette,2.10E+01,8/6/2012
24150,Halloween II,1.29E+01,8/28/2009
358451,A Tale of Three Cities,7.53E-01,8/28/2015
12429,Ponyo,3.96E+01,7/19/2008
24113,Town & Country,1.01E+00,4/27/2001
9348,Species,2.36E+01,7/7/1995
41730,Desert Blue,1.12E+00,6/6/1999
164372,The Snow Queen,5.34E+00,10/11/2012
10333,The Prince of Tides,3.85E+00,12/25/1991
10074,Hot Rod,6.31E+00,8/3/2007
10530,Pocahontas,4.79E+01,6/14/1995
2084,Birthday Girl,5.83E+00,9/6/2001
157293,ABCD (Any Body Can Dance),1.30E+00,2/7/2013
39451,Little Fockers,3.24E+01,12/21/2010
8952,I Love You Phillip Morris,1.97E+01,1/18/2009
188207,The Legend of Hercules,2.50E+01,1/10/2014
62764,Mirror Mirror,4.81E+01,3/15/2012
208869,Plastic,9.70E+00,4/30/2014
8247,Jumper,2.12E+01,2/10/2008
11778,The Deer Hunter,1.98E+01,12/8/1978
20662,Robin Hood,3.77E+01,5/12/2010
142132,Sugar Town,3.75E-01,9/17/1999
228550,Raymond Did It,1.61E-01,3/27/2011
14,American Beauty,8.09E+01,9/15/1999
2022,Mr. Deeds,1.81E+01,6/28/2002
6171,Dreamcatcher,2.68E+01,3/21/2003
38358,The Last Exorcism,1.48E+01,8/27/2010
9390,Jerry Maguire,2.70E+01,12/6/1996
9655,She's the Man,1.08E+01,3/17/2006
256924,Danny Collins,1.63E+01,3/19/2015
14836,Coraline,5.12E+01,2/5/2009
323270,The Horror Network Vol. 1,3.93E-01,10/27/2015
78373,"Dancer, Texas Pop. 81",3.77E-01,5/1/1998
436,Maria Full of Grace,3.03E+00,1/18/2004
10075,Blood and Chocolate,1.23E+01,1/26/2007
67675,Glee: The Concert Movie,9.93E+00,8/11/2011
5822,Sweet Sweetback's Baadasssss Song,1.33E-01,4/23/1971
27455,Foolish,7.96E-01,4/9/1999
226486,Tammy,2.17E+01,7/2/2014
9304,Multiplicity,1.11E+01,7/19/1996
10478,Tin Cup,1.07E+01,8/16/1996
18530,The Cry of the Owl,4.76E+00,2/7/2009
4379,Monster-in-Law,1.04E+01,5/13/2005
13497,Drumline,4.75E+00,12/13/2002
9576,Tootsie,2.08E+01,12/16/1982
288,High Noon,1.86E+01,3/27/1952
16869,Inglourious Basterds,7.26E+01,8/18/2009
253290,Butterfly Girl,1.52E-02,3/10/2014
872,Singin' in the Rain,3.66E+01,4/10/1952
4942,Leatherheads,7.74E+00,3/24/2008
35199,Wordplay,9.06E-01,6/26/2006
8839,Casper,1.98E+01,5/26/1995
2288,Closer,2.26E+01,12/1/2004
26428,Agora,1.89E+01,5/17/2009
277685,Unfriended,4.20E+01,4/17/2015
1913,The Sea Inside,1.74E+01,9/3/2004
8413,Event Horizon,2.98E+01,8/15/1997
242582,Nightcrawler,8.91E+01,10/23/2014
40428,8: The Mormon Proposition,4.25E-01,1/1/2010
11918,Superhero Movie,1.91E+01,3/27/2008
9072,Little Man,1.24E+01,8/31/2006
10571,Boys and Girls,9.12E+00,6/16/2000
97020,RoboCop,6.68E+01,1/30/2014
7347,Elite Squad,2.36E+01,10/12/2007
134597,The Collection,1.64E+01,9/21/2012
9763,Goal!: The Dream Begins,1.65E+01,6/6/2005
11229,Freeway,4.68E+00,8/23/1996
675,Harry Potter and the Order of the Phoenix,7.81E+01,6/28/2007
9548,The Adventures of Ford Fairlane,2.81E+00,7/11/1990
136835,No Good Deed,2.47E+01,9/10/2014
293660,Deadpool,5.15E+02,2/9/2016
14914,Flash of Genius,3.35E+00,9/7/2008
321258,The Boy,3.82E+01,1/22/2016
259943,Coming Home,6.02E+00,5/16/2014
304357,Woman in Gold,2.12E+01,4/10/2015
1832,Dogma,1.45E+01,11/12/1999
16651,The Other Side of Heaven,2.21E+00,4/12/2001
4148,Revolutionary Road,2.04E+01,12/19/2008
329833,Zoolander 2,3.73E+01,2/6/2016
32316,Marci X,5.65E+00,8/22/2003
12877,Dead Man's Shoes,1.28E+01,9/29/2004
14631,The Work and the Glory II: American Zion,2.64E+00,10/21/2005
75174,The Grey,4.86E+01,1/26/2012
8265,Welcome to the Sticks,1.89E+01,1/9/2008
35696,Juwanna Mann,2.25E+00,6/21/2002
11956,When the Cat's Away,1.41E+00,4/3/1996
13335,Harold & Kumar Escape from Guantanamo Bay,2.62E+01,4/25/2008
8272,The Savages,5.66E+00,1/19/2007
28932,F.I.S.T.,3.38E+00,4/26/1978
74534,The Best Exotic Marigold Hotel,2.13E+01,11/28/2011
294600,Last I Heard,3.58E-01,1/1/2013
14624,The Ultimate Gift,4.98E+00,10/20/2006
1365,Monster's Ball,1.40E+01,11/11/2001
9342,The Mask of Zorro,3.11E+01,7/16/1998
10590,We Were Soldiers,1.97E+01,3/1/2002
25784,Journey from the Fall,7.21E-02,2/22/2006
26352,A Low Down Dirty Shame,3.29E+00,11/23/1994
2116,Out of Time,1.50E+01,10/3/2003
41144,To Save A Life,5.02E-02,11/5/2009
27983,"Yours, Mine and Ours",2.09E+00,4/24/1968
50538,Evil Words,2.05E-01,10/3/2003
50839,Margin Call,2.63E+01,9/28/2011
15581,Who's Your Caddy?,2.88E+00,7/27/2007
198277,Begin Again,3.57E+01,9/7/2013
295964,Burnt,3.05E+01,10/2/2015
9339,Click,4.12E+01,6/22/2006
10414,The Mighty Ducks,8.93E+00,10/1/1992
282128,An American in Hollywood,1.57E-02,7/18/2014
8842,Against the Ropes,2.82E+00,2/20/2004
68924,The Ice Storm,1.49E+01,9/27/1997
44638,The Tempest,3.62E+00,12/10/2010
43839,Alexander's Ragtime Band,4.84E-01,5/24/1938
9383,Hollow Man,2.82E+01,8/4/2000
11858,Renaissance Man,4.52E+00,6/3/1994
13490,Welcome Home Roscoe Jenkins,6.25E+00,2/8/2008
66195,The Perfect Host,6.51E+00,7/1/2010
20697,Ready to Rumble,3.11E+00,4/7/2000
9509,Man on Fire,4.53E+01,4/23/2004
241259,Alice Through the Looking Glass,5.63E+01,5/25/2016
9709,My Summer of Love,3.94E+00,8/20/2004
1635,The Island,3.77E+01,7/20/2005
103903,Outside Bet,8.67E-02,4/27/2012
13963,The Last Waltz,3.28E+00,5/1/1978
12770,Stealing Harvard,7.32E+00,9/13/2002
955,Mission: Impossible II,5.49E+01,5/24/2000
198185,Million Dollar Arm,1.73E+01,5/9/2014
2293,Mallrats,1.61E+01,10/20/1995
16158,The Wood,5.54E+00,7/16/1999
118612,After,4.60E+00,8/27/2012
15556,At First Sight,5.78E+00,1/15/1999
10712,Far from Heaven,9.98E+00,9/1/2002
20616,Swimfan,4.84E+00,9/6/2002
7214,Coach Carter,2.32E+01,1/14/2005
11212,Baby's Day Out,2.13E+01,7/1/1994
2253,Valkyrie,3.88E+01,12/25/2008
14275,Hoop Dreams,9.19E+00,9/12/1994
15644,Paparazzi,9.15E+00,9/3/2004
22804,Saw VI,3.19E+01,10/22/2009
11535,Rollerball,9.31E+00,2/8/2002
6972,Australia,2.88E+01,11/18/2008
70868,I Don't Know How She Does It,8.63E+00,9/16/2011
251471,A LEGO Brickumentary,1.63E+00,7/31/2015
14191,Aquamarine,1.69E+01,3/3/2006
14156,Impact Point,1.53E+00,6/13/2008
10187,Swing Vote,5.82E+00,8/1/2008
201132,Antarctica: A Year on Ice,1.88E+00,9/5/2013
10162,Waking Ned,5.74E+00,9/15/1998
8920,Garfield,1.77E+01,6/10/2004
11679,xXx: State of the Union,3.67E+01,4/27/2005
27374,Lake Mungo,4.65E+00,6/17/2008
244114,Firestorm,3.38E+00,12/12/2013
837,Videodrome,1.81E+01,2/4/1983
1966,Alexander,3.90E+01,11/21/2004
72358,A Thousand Words,1.31E+01,3/7/2012
194588,Short Cut to Nirvana: Kumbh Mela,5.00E-03,5/11/2004
10741,Bobby,1.17E+01,9/5/2006
11395,The Santa Clause,1.62E+01,11/10/1994
176124,Home Run,3.09E+00,4/19/2013
11697,The Man Who Shot Liberty Valance,1.17E+01,4/22/1962
287815,Call + Response,6.21E-02,10/10/2008
28121,A Thin Line Between Love and Hate,2.09E+00,4/4/1996
9625,The Glimmer Man,6.25E+00,10/4/1996
329540,The Marine 4: Moving Target,3.70E+00,4/10/2015
9705,Swordfish,3.68E+01,6/7/2001
21724,Dance Flick,7.33E+00,5/22/2009
152599,The Immigrant,1.38E+01,7/3/2013
11468,Salton Sea,1.10E+01,1/1/2002
27549,Beastmaster 2: Through the Portal of Time,1.48E+00,6/8/1991
299552,Born Of War,1.14E+00,12/5/2013
24227,Excessive Force,1.28E+00,5/14/1993
13994,Romance & Cigarettes,4.06E+00,9/13/2005
32222,American Desi,1.26E-01,1/1/2001
2110,Wasabi,1.82E+01,10/31/2001
122906,About Time,7.48E+01,8/16/2013
24206,Silent Trigger,2.61E+00,6/26/1996
117942,Girls Gone Dead,1.60E+00,3/28/2012
236751,Heaven is for Real,1.12E+01,4/16/2014
60309,The Conspirator,9.17E+00,9/10/2010
9682,Pulse,9.66E+00,8/11/2006
15512,Monsters vs Aliens,3.62E+01,3/19/2009
686,Contact,5.53E+01,7/11/1997
2290,Jakob the Liar,8.96E+00,9/16/1999
29595,Wal-Mart: The High Cost of Low Price,1.40E+00,11/4/2005
18065,Next Day Air,2.75E+00,2/6/2009
193893,Let's Be Cops,7.07E+01,8/13/2014
12109,It's All Gone Pete Tong,3.91E+00,9/12/2004
607,Men in Black,1.04E+02,7/2/1997
19457,The Yards,1.02E+01,4/27/2000
118452,"First Love, Last Rites",3.74E-01,8/7/1998
77987,Only God Forgives,3.58E+01,5/30/2013
10786,Robin and Marian,3.20E+00,3/11/1976
9801,Bridget Jones: The Edge of Reason,2.88E+01,11/10/2004
2211,Aimee & Jaguar,2.83E+00,2/10/1999
331592,Listening,2.42E+00,9/11/2015
19803,Underclassman,2.08E+00,9/2/2005
17926,Undiscovered,2.01E+00,8/26/2005
18480,Brüno,1.61E+01,7/8/2009
43546,Bathing Beauty,6.28E-01,7/1/1944
1103,Escape from New York,2.44E+01,5/22/1981
264660,Ex Machina,9.51E+01,1/21/2015
9902,Wrong Turn,3.36E+01,5/30/2003
58051,Housefull,1.21E-01,4/30/2010
83542,Cloud Atlas,7.39E+01,10/26/2012
8981,Dear Frankie,3.11E+00,5/18/2004
371085,Sharkskin,2.78E-02,1/1/2015
109431,Identity Thief,3.40E+01,2/7/2013
11132,Confessions of a Teenage Drama Queen,7.43E+00,2/17/2004
72914,"Fat, Sick & Nearly Dead",5.46E-01,4/16/2010
10160,A Nightmare on Elm Street 5: The Dream Child,1.27E+01,8/11/1989
1996,Lara Croft Tomb Raider: The Cradle of Life,5.68E+01,7/21/2003
9760,Epic Movie,6.07E+00,1/25/2007
33667,Gentleman's Agreement,5.38E+00,11/11/1947
152737,August: Osage County,2.06E+01,12/26/2013
9570,The Black Hole,8.27E+00,12/18/1979
19265,Whatever Works,2.19E+01,6/19/2009
8338,Blindness,1.76E+01,5/14/2008
24071,Mumford,4.31E+00,9/24/1999
74510,Kevin Hart: Laugh at My Pain,5.50E+00,9/9/2011
8966,Twilight,1.27E+02,11/20/2008
9424,Disturbing Behavior,9.38E+00,7/24/1998
121,The Lord of the Rings: The Two Towers,1.07E+02,12/18/2002
35169,Furry Vengeance,1.37E+01,4/2/2010
10207,Message in a Bottle,1.08E+01,2/22/1999
356483,Unnatural,6.88E-01,10/16/2015
12658,Someone Like You...,7.90E+00,3/30/2001
10646,Tomcats,7.06E+00,3/30/2001
179,The Interpreter,1.87E+01,4/8/2005
9957,The Benchwarmers,6.75E+00,4/7/2006
22947,Up in the Air,3.37E+01,9/5/2009
91721,Nothing But a Man,8.45E-03,1/1/1964
7220,The Punisher,3.51E+01,4/15/2004
161795,Déjà Vu,6.06E-01,4/22/1998
299553,Shark Lake,1.19E+00,10/2/2015
47502,Faithful,1.65E+00,4/3/1996
361505,Me You and Five Bucks,9.41E-02,7/7/2015
53182,300: Rise of an Empire,7.15E+01,3/5/2014
121986,Frances Ha,1.55E+01,5/17/2013
13025,Diary of the Dead,1.54E+01,9/8/2007
228165,The SpongeBob Movie: Sponge Out of Water,3.70E+01,2/5/2015
10188,The Sisterhood of the Traveling Pants 2,1.19E+01,8/6/2008
24664,Bamboozled,2.23E+00,10/6/2000
24266,The Man from Snowy River,3.66E+00,3/2/1982
762,Monty Python and the Holy Grail,6.48E+01,3/13/1975
392,Chocolat,2.87E+01,12/14/2000
29996,Solomon and Sheba,8.36E-01,12/25/1959
15639,Larry the Cable Guy: Health Inspector,2.19E+00,3/24/2006
1579,Apocalypto,4.16E+01,12/7/2006
666,Central Station,5.93E+00,1/16/1998
15568,Gracie,2.37E+00,6/1/2007
16148,Zero Effect,2.73E+00,1/30/1998
13075,Sherrybaby,4.26E+00,9/8/2006
55721,Bridesmaids,1.71E+01,4/28/2011
254904,The November Man,4.53E+01,8/27/2014
42819,The City of Your Final Destination,1.35E+00,3/21/2009
279759,Harrison Montgomery,6.94E-03,1/1/2008
76649,Pompeii,5.06E+01,2/18/2014
512,Scoop,1.72E+01,7/27/2006
10563,Three to Tango,7.55E+00,10/22/1999
10225,Friday the 13th Part VI: Jason Lives,1.12E+01,8/1/1986
459488,"To Be Frank, Sinatra at 100",5.06E-02,12/12/2015
1831,The Next Best Thing,3.71E+00,3/3/2000
49519,The Croods,6.42E+01,3/20/2013
43884,The Charge of the Light Brigade,2.97E+00,10/20/1936
402515,American Beast,1.87E-02,10/21/2014
20533,Jonah Hex,2.26E+01,6/18/2010
17710,Hey Arnold! The Movie,5.86E+00,6/28/2002
278,The Shawshank Redemption,1.37E+02,9/23/1994
19489,Held Up,1.57E+00,10/8/1999
2675,Signs,2.89E+01,8/2/2002
855,Black Hawk Down,4.45E+01,12/28/2001
9686,New York Stories,6.68E+00,3/10/1989
22897,It's Complicated,1.65E+01,12/23/2009
22824,The Fourth Kind,2.29E+01,11/6/2009
36584,Interview with the Assassin,4.71E-01,5/9/2002
60307,Diary of a Wimpy Kid: Rodrick Rules,1.43E+01,3/25/2011
12160,Wyatt Earp,1.39E+01,6/24/1994
9362,Tremors,3.26E+01,1/19/1990
242083,Hits,3.64E+00,1/21/2014
8359,Kit Kittredge: An American Girl,6.27E+00,7/2/2008
865,The Running Man,3.01E+01,11/13/1987
29426,Survival of the Dead,1.08E+01,5/6/2010
16614,Adventureland,2.00E+01,4/3/2009
2770,American Pie 2,3.64E+01,8/10/2001
3933,Corpse Bride,4.36E+01,9/9/2005
16205,Jack Brooks: Monster Slayer,2.66E+00,10/9/2007
2310,Beowulf,3.56E+01,11/5/2007
42497,Pink Narcissus,2.78E-02,1/1/1971
84318,The Other Dream Team,3.88E-01,9/28/2012
227973,The Peanuts Movie,3.43E+01,11/5/2015
5780,Torn Curtain,7.93E+00,7/13/1966
9822,Mighty Joe Young,6.64E+00,12/25/1998
203,Mean Streets,1.70E+01,10/2/1973
928,Gremlins 2: The New Batch,3.40E+01,6/15/1990
9361,The Last of the Mohicans,3.78E+01,9/25/1992
13856,Special,1.26E+00,1/30/2006
227783,The Nut Job,1.86E+01,1/17/2014
9907,Barnyard,1.04E+01,8/4/2006
10476,Hustle & Flow,6.40E+00,7/22/2005
64639,Straw Dogs,7.47E+00,9/16/2011
4476,Legends of the Fall,2.70E+01,12/16/1994
328111,The Secret Life of Pets,3.15E+01,6/18/2016
5126,Martian Child,5.74E+00,11/2/2007
1726,Iron Man,1.21E+02,4/30/2008
6537,The Orphanage,2.91E+01,8/27/2007
27588,Forget Me Not,5.07E+00,10/22/2009
14823,London to Brighton,3.06E+00,12/1/2006
13001,Stargate: The Ark of Truth,8.59E+00,3/11/2008
1359,American Psycho,4.53E+01,4/13/2000
63020,The Perez Family,1.19E+00,5/12/1995
1415,Party Monster,4.13E+00,9/5/2003
9487,A Bug's Life,8.74E+01,11/25/1998
9355,Mad Max Beyond Thunderdome,3.66E+01,6/29/1985
74725,Kill List,1.22E+01,9/2/2011
12289,Red Cliff,1.48E+01,7/10/2008
1933,The Others,2.59E+01,8/2/2001
652,Troy,6.68E+01,5/13/2004
10803,Logan's Run,1.23E+01,6/23/1976
25643,Love Happens,1.35E+01,9/18/2009
23742,Cop Out,2.58E+01,2/26/2010
9294,Phenomenon,1.50E+01,7/5/1996
557,Spider-Man,8.25E+01,5/1/2002
1624,Liar Liar,2.67E+01,3/21/1997
9762,Step Up,4.55E+01,8/11/2006
